City,Price,Bedroom,Bathroom,Floors,Parking,Year,Area,Road Width,Build Area,Air Condition,Backyard,Balcony,CCTV,Cafeteria,Deck,Drainage,Electricity Backup,Fencing,Frontyard,Garage,Garden,Gym,Intercom,Internet,Jacuzzi,Kids Playground,Lawn,Lift,Maintenance,Microwave,Modular Kitchen,Parking,Security Staff,Solar Water,Store Room,Swimming Pool,TV Cable,Washing Machine,Water Supply,Water Tank,Water Well,Wifi,East,North,North East,North West,South,South East,South West,West
Kathmandu,45000000,12,4,4.0,5,2058.0,0-4-0-2 Aana,0.0,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
Kathmandu,15000000,3,3,3.0,2,2058.0,3.2 Aana,3.05,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
Kathmandu,1000000,0,0,3.0,0,2058.0,7 Aana,7.92,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0
Kathmandu,500000,0,0,3.0,0,2058.0,165 Sq. Feet,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,20000000,4,2,3.0,0,2058.0,5 Aana,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Lalitpur,16000000,4,4,3.0,2,2075.0,0-3-0-0 Aana,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0
Kathmandu,37500000,4,4,6.0,4,2058.0,0-2-3-2 Aana,3.66,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Kathmandu,20000000,0,0,3.0,0,2058.0,1.11 Ropani,7.92,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,31000000,9,9,4.0,3,2058.0,2.2 Aana,2.74,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
Kathmandu,20500000,5,4,3.0,3,2058.0,2.2 Aana,4.88,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
Kathmandu,26000000,4,5,3.0,3,2058.0,0-4-0-2 Aana,3.66,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Kathmandu,120000,2,2,3.0,2,2058.0,1100 Sq. Feet,4.88,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0
Lalitpur,7500000,2,2,1.0,2,2058.0,800 Sq. Feet,7.32,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1
Kathmandu,100000,2,2,1.0,2,2058.0,1000 Sq. Feet,6.1,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1
Kathmandu,17500000,3,3,3.0,2,2058.0,1582 Sq. Feet,6.1,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
Kathmandu,5500000,0,0,3.0,0,2058.0,0-7-2-0 Aana,6.0,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,110000,2,2,3.0,2,2058.0,1100 Sq. Feet,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0
Lalitpur,25000000,4,3,3.0,1,2072.0,0-4-3-0 Aana,3.96,800 Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
Kathmandu,28500000,3,3,2.0,1,2073.0,0-4-5-0 Aana,5.49,N/A Sq. Feet,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0
Kathmandu,50000,0,0,3.0,0,2058.0,200 Aana,0.0,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
Kathmandu,40000,0,0,3.0,0,2058.0,180 Aana,0.0,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
Lalitpur,250000,0,0,3.0,0,2058.0,2.2 Ropani,6.1,2 Ropani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Kathmandu,3000000,0,0,3.0,0,2058.0,400 Sq. Feet,10.67,N/A Sq. Feet,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
Lalitpur,2400000,0,0,3.0,0,2058.0,0-6-0-0 Aana,4.88,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,3500000,0,0,3.0,0,2058.0,0-5-0-0 Aana,4.88,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Lalitpur,14500000,4,3,2.0,1,2058.0,0-5-0-3 Aana,3.96,N/A Sq. Feet,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0
Kathmandu,27500000,6,4,3.0,1,2058.0,0-5-0-3 Aana,3.96,N/A Sq. Feet,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
Kathmandu,2600000,0,0,3.0,0,2058.0,0-4-0-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Lalitpur,60000,6,2,2.0,0,2058.0,16 Aana,5.49,8 Aana,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Kathmandu,120000,3,2,10.0,0,2058.0,1300 Sq. Feet,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,150000,2,2,4.0,0,2058.0,1200 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,55000000,2,3,3.0,0,2058.0,3400 Sq. Feet,6.1,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0
Lalitpur,40000,2,1,3.0,0,2058.0,750 Sq. Feet,4.57,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0
Lalitpur,16500000,3,2,10.0,0,2058.0,1350 Sq. Feet,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,30000000,0,3,5.0,0,2058.0,1-3-3 Aana,9.75,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,125000,5,2,2.0,5,2076.0,10 Aana,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Lalitpur,250000,5,3,3.0,2,2075.0,13 Aana,6.1,4 Aana,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
Kathmandu,65000000,5,6,3.0,0,2058.0,12 Aana,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0
Kathmandu,235000000,10,10,3.0,0,2058.0,33 Aana,4.88,N/A Sq. Feet,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Kathmandu,4500000,0,0,3.0,0,2058.0,13 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,47500000,10,6,3.0,0,2058.0,0-3-0-1 Aana,11.0,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Lalitpur,950000,0,0,3.0,0,2058.0,10 Aana,7.32,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,35000000,10,4,3.0,0,2058.0,4.5 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Lalitpur,2000000,0,0,3.0,0,2058.0,0-5-1-1 Aana,4.27,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,2500000,0,0,3.0,0,2058.0,0-3-3-3 Aana,4.27,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Lalitpur,300000,14,5,3.0,0,2058.0,32 Aana,3.96,4000 Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,60000,0,0,3.0,0,2058.0,18 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Lalitpur,60000,3,3,3.0,0,2058.0,4.5 Aana,4.88,1300 Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
Lalitpur,55000,3,2,3.0,0,2058.0,1300 Sq. Feet,6.1,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
Kathmandu,20000000,5,3,3.0,0,2058.0,0-3-3-0 Aana,6.1,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
Kathmandu,25000000,3,4,4.0,0,2058.0,3000 Sq. Feet,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0
Kathmandu,49500000,7,7,3.0,0,2058.0,9 Aana,3.05,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
Lalitpur,300000,0,0,3.0,0,2058.0,10-22-0-0 Ropani,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,18000000,4,4,2.0,0,2058.0,6 Aana,6.1,2045 Sq. Feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0
Kathmandu,6000000,0,0,3.0,0,2058.0,9.5 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Lalitpur,2650000,0,0,3.0,0,2058.0,8 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,43500000,6,0,3.0,0,2058.0,0-3-2-1 Aana,6.1,N/A Sq. Feet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1
Bhaktapur,35000000,14,4,3.0,0,2058.0,7.1 Aana,4.27,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Kathmandu,60000000,0,0,3.0,0,2058.0,12 Aana,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Kathmandu,4200000,0,0,3.0,0,2058.0,22 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,13000000,4,2,3.0,0,2058.0,4.8 Aana,4.88,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,2700000,0,0,3.0,0,2058.0,7.3 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,2100000,0,0,3.0,0,2058.0,6 Aana,6.71,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,38000000,7,4,3.0,4,2058.0,6.1 Aana,4.27,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Kathmandu,3700000,0,0,3.0,0,2058.0,0-2-5-0 Aana,4.88,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Lalitpur,2800000,0,0,3.0,0,2058.0,7.1 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,70000000,3,4,2.0,4,2058.0,0-6-25-0 Aana,6.1,N/A Sq. Feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0
Lalitpur,251000000,0,0,3.0,0,2058.0,156.75 Aana,4.88,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,41500000,8,7,3.0,0,2058.0,0-7-5-0 Aana,4.27,3300 Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Bhaktapur,22500000,12,4,3.0,0,2058.0,4 Aana,6.1,2610 Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,5500000,0,0,3.0,0,2058.0,0-7-0-0 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,40100000,5,2,2.0,0,2058.0,0-4-3-3 Aana,4.27,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
Kathmandu,1800000,0,0,3.0,0,2058.0,0-15-0-0 Aana,4.88,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,975000,0,0,2.0,0,2058.0,12000 Sq. Feet,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,65000000,23,16,7.0,4,2058.0,0-3-5-0-0 Aana,3.66,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1
Kathmandu,13000000,0,0,3.0,0,2058.0,0-11-5-0 Aana,5.18,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,13500000,0,0,3.0,0,2058.0,0-17-3-0 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,13000000,0,0,3.0,0,2058.0,0-80-0-0 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,150000,4,3,3.0,3,2058.0,0-16-0-0 Aana,3.96,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1
Kathmandu,2500000,0,0,3.0,0,2058.0,0-6-0-0 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,16500000,5,3,3.0,1,2073.0,0-3-0-0 Aana,3.05,650 Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0
Kathmandu,2700000,0,0,3.0,0,2058.0,0-60-0-0 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,4800000,0,0,3.0,0,2058.0,0-11-5-0 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,1850000,0,0,3.0,0,2058.0,20 Aana,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Lalitpur,6800000,0,0,3.0,0,2058.0,0-6-0-0 Aana,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,95000,2,2,3.0,0,2058.0,1000 Sq. Feet,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,1750000,0,0,3.0,0,2058.0,8-0-0-0 Ropani,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,55000000,0,0,2.0,0,2058.0,0-4-5-0 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,6000000,0,0,3.0,0,2058.0,0-4-0-0 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,270000,0,0,3.0,0,2058.0,2000 Sq. Feet,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,1600000,0,0,3.0,0,2058.0,2-0-0-0 Ropani,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,2100000,0,0,3.0,0,2058.0,1-0-0-0 Ropani,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,2600000,0,0,3.0,0,2058.0,0-4-0-0 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,3200000,0,0,3.0,0,2058.0,2-0-0-0 Ropani,0.0,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
