City,Price,Bedroom,Bathroom,Floors,Year,Area,Road Width,Balcony,Drainage,Water Supply,Water Tank,East,North,North East,North West,South,South East,South West,West
19,3500000,0,0,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,1000000,0,0,3.0,2058.0,16.0,9.75,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
19,2300000,0,0,3.0,2058.0,5.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
26,230000,0,0,3.0,2058.0,8.0,9.75,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,2100000,0,0,3.0,2058.0,4.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,35000000,6,4,3.0,2058.0,6.5,9.75,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,7,4,3.0,2058.0,23.0,7.92,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
3,7500000,0,0,3.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,9500000,0,0,3.0,2058.0,2.75,3.05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,20000000,0,0,3.0,2058.0,3.25,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,18000000,0,0,3.0,2058.0,3.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
26,12000000,0,0,3.0,2058.0,6.08175,9.14,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,160000,0,4,6.0,2011.0,19.080000000000002,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
16,35000000,0,0,3.0,2058.0,7.0,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
9,25000,0,0,3.0,2058.0,17.490000000000002,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,150000,0,0,3.0,2058.0,250.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,15000,0,0,3.0,2018.0,8.0,7.32,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
16,25000,1,1,3.0,2013.0,6.0,4.88,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,35000,0,2,3.0,2058.0,3.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0
16,5500000,0,0,3.0,2058.0,4.5,4.88,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
19,17600000,2,2,3.0,2058.0,2.8125,3.96,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,18500000,0,0,3.0,2058.0,3.5,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,25000000,0,0,3.0,2058.0,5.5,3.66,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,33000000,5,4,4.0,2068.0,5.0,3.66,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
26,8000000,0,0,3.0,2058.0,5.008500000000001,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,22000,2,2,3.0,2058.0,6.0,3.96,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,22500000,9,4,3.0,2058.0,3.0,3.96,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
16,27500000,6,3,3.0,2058.0,4.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
19,23800000,6,3,3.0,2016.0,4.0,3.96,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0
16,18500000,8,0,3.0,2058.0,3.5,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,33000000,12,0,3.0,2058.0,6.25,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,23000000,10,0,3.0,2058.0,4.0,3.66,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
16,15500000,7,0,3.0,2058.0,3.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
3,8500000,0,0,3.0,2058.0,2.625,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2225000,0,0,3.0,2058.0,9.625,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,19000000,0,0,3.0,2058.0,2.75,3.05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,29800000,0,0,3.0,2058.0,5.5,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,3500000,0,0,3.0,2058.0,5.0,4.27,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,17000,3,3,3.0,2019.0,4.0,5.18,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,200000,0,0,3.0,2058.0,4.8892500000000005,10.67,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
17,1000000,0,0,3.0,2058.0,800.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,26200000,13,0,3.0,2058.0,6.25,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,4600000,0,0,1.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,1000000,0,0,3.0,2058.0,5.0,5.18,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,200000,5,4,3.0,2059.0,32.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,8500000,0,0,3.0,2058.0,8.0625,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,40000,0,2,3.0,2058.0,11.13,11.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
12,5500000,0,0,3.0,2019.0,39.93,0.3,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0
16,41000000,5,4,2.0,2073.0,8.25,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,550000,0,0,3.0,2058.0,56.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,175000,0,0,3.0,2058.0,17.490000000000002,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,42000000,11,0,3.0,2058.0,7.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
15,800000,0,0,3.0,2058.0,480.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,15000,2,1,4.0,2015.0,7.695600000000001,9.75,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
29,20000000,0,0,3.0,2058.0,1.2879,6.1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,2800000,0,0,3.0,2058.0,5.0,3.05,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
3,1800000,0,0,3.0,2058.0,30.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
3,1300000,0,0,3.0,2058.0,10.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2500000,0,0,3.0,2058.0,3.75,3.05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,25500000,6,4,3.0,2058.0,4.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,15000000,0,0,3.0,2073.0,3.0,3.05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,32000000,5,5,3.0,2058.0,4.0,3.96,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
7,5000000,0,0,3.0,2058.0,4.9799999999999995,6.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,2900000,0,0,0.0,2058.0,4.0,6.71,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,2700000,0,0,3.0,2058.0,3.25,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,15000,0,0,3.0,2058.0,7.155,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,11500000,0,0,3.0,2058.0,3.1875,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,1500000,0,0,3.0,2058.0,3.75,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,1200000,0,0,3.0,2058.0,4.6875,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
2,65550000,16,20,3.0,2058.0,32.0,16.76,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,5400000,0,0,3.0,2058.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,14000000,8,0,3.0,2058.0,2.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,250000,0,0,4.0,2058.0,23.85,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
7,5000000,2,1,1.0,2058.0,4.9799999999999995,6.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,49500000,0,0,3.0,2058.0,9.0,4.88,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1700000,0,0,3.0,2058.0,13.0,4.88,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1100000,0,0,3.0,2058.0,4.6875,3.96,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,10000000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
22,100000,0,0,0.0,2058.0,13.31,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,8500000,0,0,3.0,2058.0,16.0,3.96,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
16,25000000,0,0,3.0,2058.0,0.0795,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
8,9500000,0,0,2.0,2058.0,5.0,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,65550000,5,5,3.0,2069.0,9.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,17000000,5,2,3.0,2076.0,3.0,3.66,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0
3,18000,2,1,3.0,2058.0,7.155,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,40000,0,0,3.0,2058.0,6.36,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,15000,1,1,3.0,2058.0,5.565,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,10000000,2,2,1.0,2058.0,3.0,3.96,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0
19,30000000,9,5,4.0,2076.0,3.5,10.06,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0
19,4500000,0,0,3.0,2058.0,8.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1200000,0,0,3.0,2058.0,4.5,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,1300000,0,0,3.0,2058.0,10.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1700000,0,0,3.0,2058.0,4.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,22500000,0,3,3.0,2058.0,3.5,3.96,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,5500000,0,0,3.0,2058.0,8.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,7000000,0,0,3.0,2058.0,11.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,5500000,0,0,3.0,2058.0,12.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,22000000,11,0,2.0,2058.0,5.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
14,37000000,0,0,0.0,2058.0,67.73400000000001,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,36000000,0,0,3.0,2058.0,6.75,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,13200000,7,0,2.0,2058.0,2.5,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,29000000,18,0,4.0,2058.0,4.25,9.75,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
3,80000,5,4,3.0,2058.0,17.490000000000002,4.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,20500000,0,0,3.0,2058.0,5.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,27000000,3,4,3.0,2018.0,3.5,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,8000000,0,0,3.0,2058.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,12000000,0,0,3.0,2058.0,4.25,7.92,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,19500000,5,3,3.0,2076.0,3.5,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
22,15000,3,1,3.0,2058.0,10.335,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,25000,0,0,3.0,2058.0,7.95,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,19500000,0,0,3.0,2058.0,4.25,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,3700000,0,0,3.0,2058.0,4.0,1.52,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1350000,0,0,3.0,2058.0,10.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,3700000,0,0,3.0,2058.0,4.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1500000,0,0,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1600000,0,0,3.0,2058.0,5.0625,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,4000000,0,0,3.0,2058.0,48.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,5000000,0,0,3.0,2058.0,16.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,26500000,11,5,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,25500000,11,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,29500000,5,2,3.0,2067.0,6.9375,4.57,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,23500000,0,3,3.0,2018.0,4.1,3.96,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,15000000,4,3,3.0,2058.0,2.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,19000000,4,3,3.0,2058.0,3.1875,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,15000000,4,3,3.0,2058.0,2.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,1700000,0,0,3.0,2058.0,1.59,9.14,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,23500000,4,3,3.0,2058.0,3.75,6.1,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
19,18000000,5,4,3.0,2058.0,3.0,3.35,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0
19,18500000,3,3,3.0,2076.0,3.25,3.96,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
28,15000000,0,0,3.0,2058.0,7.47,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,24500000,7,3,3.0,2058.0,4.5,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,33000000,0,0,3.0,2058.0,4.5,2.44,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,6500000,0,0,3.0,2058.0,6.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,6500000,0,0,3.0,2058.0,12.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,6500000,0,0,3.0,2058.0,12.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,5500000,0,0,3.0,2058.0,16.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
12,19000000,0,0,2.0,2058.0,17.43,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,4800000,2,1,1.0,2018.0,3.0,3.96,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
16,900000,0,0,3.0,2058.0,3.18,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,21500000,0,0,3.5,2058.0,7.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,26000000,0,0,3.0,2058.0,5.25,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
26,26000000,13,0,3.0,2058.0,4.324800000000001,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1300000,0,0,3.0,2058.0,213.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,2300000,0,0,3.0,2058.0,3.25,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
12,20000000,4,1,2.0,2058.0,10.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,51000000,5,5,2.0,2011.0,14.0,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,26500000,4,4,2.0,2075.0,4.0,4.88,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
19,29500000,5,3,3.0,2058.0,4.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
21,200000,0,0,3.0,2058.0,11.62,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
26,15000000,0,0,3.0,2058.0,21.0,9.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
21,650000,0,0,3.0,2058.0,8.299999999999999,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1600000,0,0,3.0,2058.0,3.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1600000,0,0,3.0,2058.0,4.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,15000000,2,3,3.0,2012.0,3.0,3.66,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1
16,40000000,3,4,3.0,2075.0,3.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,17500000,6,2,3.0,2007.0,11.0,6.1,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
16,65550000,6,6,3.0,2069.0,20.0,4.57,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
3,2000000,0,0,3.0,2058.0,7.155,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
30,15000000,0,0,3.0,2058.0,35.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,1500000,0,0,3.0,2058.0,1.59,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,1500000,0,0,3.0,2058.0,5.565,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,1800000,0,0,3.0,2058.0,2.3850000000000002,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,11000000,3,1,1.0,2058.0,3.0,4.27,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
3,1400000,0,0,3.0,2058.0,4.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,5,5,3.0,2058.0,9.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,1400000,0,0,3.0,2058.0,2.3850000000000002,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
26,4500000,0,0,3.0,2058.0,6.36,5.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,17900000,5,5,3.0,2076.0,3.5,4.27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,34500000,5,5,3.0,2076.0,7.0,4.57,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,27000,0,0,3.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,41000000,7,6,3.0,2012.0,7.0,6.1,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
16,18500000,7,4,4.0,2014.0,1.5,7.92,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,1900000,0,0,0.0,2058.0,13.515,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,1500000,0,0,3.0,2058.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,50000,0,0,3.0,2017.0,2.75,3.96,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,65550000,5,6,3.0,2074.0,32.0,6.1,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
3,3000000,0,0,3.0,2058.0,3.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,36500000,9,10,5.0,2075.0,6.0,4.27,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0
16,15000000,0,0,3.0,2058.0,3.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,21000000,5,4,2.0,2058.0,3.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,38000000,0,0,3.0,2058.0,8.0,4.27,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,600000,0,0,3.0,2058.0,3.975,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,11000000,0,0,3.0,2058.0,2.5,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,22000,4,0,3.0,2058.0,7.155,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,7500000,2,1,1.0,2058.0,4.25,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,17500000,7,3,3.0,2058.0,3.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1350000,0,0,3.0,2058.0,4.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26,9000000,0,0,3.0,2058.0,20.352,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1700000,0,0,3.0,2058.0,4.75,4.27,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
26,1400000,0,0,3.0,2058.0,9.667200000000001,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,5000000,0,0,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,5200000,0,0,3.0,2058.0,3.0,7.32,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,20000,0,0,3.0,2058.0,7.155,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
26,1800000,0,0,3.0,2058.0,60.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,27000000,0,0,3.0,2058.0,9.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,13000000,2,1,1.0,2058.0,3.9375,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,13000000,0,0,3.0,2058.0,3.5,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
7,48000000,0,0,3.0,2058.0,10.335,6.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,250000,0,0,3.0,2058.0,30.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,30000,2,1,3.0,2058.0,7.155,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17,1050000,0,0,3.0,2058.0,9.25,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,8000000,7,3,3.0,2058.0,4.0,3.05,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
19,48000,4,3,2.0,2019.0,4.25,4.57,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0
16,30000,0,0,3.0,2058.0,6.92445,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,17800000,5,6,3.0,2076.0,3.1,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,4000000,0,0,3.0,2058.0,8.0,5.49,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,21800000,5,6,3.0,2076.0,3.5,3.66,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,29000000,0,0,3.0,2058.0,3.75,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,6000000,0,0,3.0,2058.0,7.5,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
25,4500000,24,22,4.0,2058.0,35.69,9.14,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,3.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2400000,0,0,3.0,2058.0,6.75,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,23000000,4,3,2.0,2058.0,3.1,4.57,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,29000000,5,0,3.0,2058.0,4.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1000000,0,0,0.0,2058.0,0.0318,4.27,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,65550000,3,4,2.0,2058.0,16.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,13000,0,0,3.0,2058.0,5.565,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,37500000,0,0,3.0,2058.0,4.5,6.71,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,11500000,0,0,3.0,2058.0,4.25,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,12500000,6,0,3.0,2058.0,2.75,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,2900000,0,0,3.0,2058.0,4.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
28,350000,0,0,3.0,2058.0,9.129999999999999,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,42500000,6,0,3.0,2042.0,6.5,3.05,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
21,200000,0,0,0.0,2058.0,64.0,1.22,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,4200000,0,0,3.0,2058.0,10.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2400000,0,0,3.0,2058.0,5.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2300000,0,0,3.0,2058.0,12.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1200000,0,0,3.0,2058.0,5.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,25000000,0,0,3.0,2058.0,1.75,2.74,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
16,22000000,0,0,3.0,2058.0,4.0,6.71,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,30000000,5,4,3.0,2075.0,4.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,17500000,0,0,3.0,2058.0,3.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,130000,0,0,3.0,2058.0,8.0,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,15000000,0,0,3.0,2058.0,2.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,3700000,0,0,3.0,2058.0,4.5,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
